Puzzle,Givens,Singles,Hidden Singles,Naked Pairs,Hidden Pairs,Pointing Pairs/Triples,Box/Line Intersections,Guesses,Backtracks,Difficulty
..245.9..4.69.12.71.96....5....6.......7..3.......3...2....71..6.3.4.5..5........,26,52,3,0,0,0,0,0,0,Easy,
......5.89....4..7.....6..9........2.7..5....4.52.196.6.2........78..4.6..8.1....,24,40,17,0,0,0,0,0,0,Easy,
4...7.....7.2.64..82.......2.8.47..5.6.5......4.638......75..9339......85.2......,28,45,8,0,0,0,0,0,0,Easy,
6...5....75.4..6........4.....624..94.68....1..9.......41..523.3...8...4.......9.,25,31,25,0,0,0,0,0,0,Easy,
.9......3....9.2..........7..4.2.95....7...36...8......659..8..43.5.7.6...7.46...,25,54,2,0,0,0,0,0,0,Easy,
..5.14..2...8.5........246..6.....57.1...........4.9286.....7.....5...4..48.7....,24,48,9,0,0,0,0,0,0,Easy,
13....68.2....7............5.......4.7....5........31..41.38..53...4.128.6.7.5..3,26,45,10,0,0,0,0,0,0,Easy,
......94.4.2....58....6...3....3.5.48..9..7.........32..3.2.4....6.793....5.86.2.,27,40,14,0,0,0,0,0,0,Easy,
........3.6..4......2.397.8..7...9........2..2.9.7.....7.6........4.8.7.42.1..63.,24,54,3,0,0,0,0,0,0,Easy,
3.2.5...6...83.......2..1.4..9....4....5...63.48.62.1.1......9....6.3....9...8...,25,40,16,0,0,0,0,0,0,Easy,
..684...98.....6.79.3..7.2......5......9....5.4....7..7..42...6....5.....297.3...,25,38,18,0,0,0,0,0,0,Easy,
..9...1.....3.4..863......91.5..3....8...........562.....8..62.....128....14.9...,24,34,23,0,0,0,0,0,0,Easy,
......1......3..7....2.........684..4.81...5..12..36..8...217....5....28..37.....,24,39,18,0,0,0,0,0,0,Easy,
.1...4.6.27...5......1...83..84....665...73...3...257.........7...5..1.....2.6...,25,34,22,0,0,0,0,0,0,Easy,
8...7.2.....6.3.....52..81.286..7....7..125..........8........3.......5...316...4,24,38,19,0,0,0,0,0,0,Easy,
...69.4.5.81..........5....1.95.8.........8....624...9............4.39.6.6....543,24,31,26,0,0,0,0,0,0,Easy,
3..12..69...73.1.....6....4..9....36.4..............1.8.....6...32..8..74.7.1.9..,25,43,13,0,0,0,0,0,0,Easy,
2.36..1.58.......7.71..8..3.96..........9........2.......1.3.261..2....95.....7.1,25,39,17,0,0,0,0,0,0,Easy,
..2.3.75......2.....3.9.....5..74..1..1....26......4.7....1....64.7....2.....9...,22,39,20,0,0,0,0,0,0,Easy,
..6.731..91.2..6.83.8...........837..............62....6.1.7.4.24......3....49.8.,26,37,18,0,0,0,0,0,0,Easy,
.5..7......89........4.5.9..25..48..1.4...7.98.6..71.5....8.........9.......2.961,26,51,4,0,0,0,0,0,0,Easy,
.78.6.9......7.42..4......8.8..3......3897..6...6....492...3...3..7.1.......4....,25,42,14,0,0,0,0,0,0,Easy,
..1935..7........3.6....51..836....9.75..28..6...7...1.....71......6.7.2.....8...,26,53,2,0,0,0,0,0,0,Easy,
.1.....8.......6.14..7...5............2..4....3..7.21.1......43..3.5.7.26.8.2....,23,56,2,0,0,0,0,0,0,Easy,
92..........8...42..3...7...4.....91....1.28.5.1.....4..7...3..8.9.......5..93.17,25,45,11,0,0,0,0,0,0,Easy,
..245.8....79....1.39....4.........5...82.......1....2..53......2..185.491..7...3,26,50,5,0,0,0,0,0,0,Easy,
32...51..5..3...6..4.6.........6..45859....3....8......35..9....6......2...54..9.,25,24,32,0,0,0,0,0,0,Easy,
..3.5....428..7.1.7...4.......3......358..2.7.6...2...8......61...5.......14....2,24,53,4,0,0,0,0,0,0,Easy,
........94....13..8..9..7.4.....71.....38..9.78....2...2.89........74..5...5.3..1,25,52,4,0,0,0,0,0,0,Easy,
.2..6....4.15.9..3.9.....14.5....3.8832.....5.......2....32....6.8..1....4..8....,25,38,18,0,0,0,0,0,0,Easy,
....5..8.63..2..1...5...6.7......7.........3..63...92..7.98.2.558...7..11.9.6....,27,50,4,0,0,0,0,0,0,Easy,
6.........5...8..99....1..8....89..3..2.........35.68.59.6.2....4.....9..83.1.2..,25,39,17,0,0,0,0,0,0,Easy,
.6..3..4...958..6..5..293..7......5.......8.7..5...2934.......9...3.....9....7.26,26,51,4,0,0,0,0,0,0,Easy,
...9...8.9..2..4.74.8..69.12.....81.67..2.....9......4.526.....1...8..6.....7....,26,48,7,0,0,0,0,0,0,Easy,
..46....29...127...1...7..63................56.19..3.....35.6.9.561...3.2..7.....,26,39,16,0,0,0,0,0,0,Easy,
.....4...2.53.9..8.46..2.5....6...........92....9..5.1.6........8.4.521.....1.849,26,44,11,0,0,0,0,0,0,Easy,
......4...9....2.3.....7....2.8.4.3.6...72......5..89..37..89.48..2.....24..3..6.,26,41,14,0,0,0,0,0,0,Easy,
..7.4.....6.5...493..1.2..7..92...5..1..57........9....5.4....14...6......1.9.2..,25,44,12,0,0,0,0,0,0,Easy,
....53.....71...........5.4...8.63....45....77.9..46..4.....87..68......5...1....,23,36,22,0,0,0,0,0,0,Easy,
..7....3...9...2.5.15...7.884.......7.1..4....3...792....58...1...4....3...7...5.,25,53,3,0,0,0,0,0,0,Easy,
12......6.48.73..2........93...2...871...4.3....6.7......7..8...834...2...1......,25,41,15,0,0,0,0,0,0,Easy,
....9...1.89..2.....1........62.4...7......6....3.8.9..7.8...39..2....178..4....6,24,43,14,0,0,0,0,0,0,Easy,
....8162.6..7.489.............93...........1.....762......2..7..83...9...726..3.8,25,53,3,0,0,0,0,0,0,Easy,
5...2.63....3...48.4..8.......1.3....3..5289.2....4.5...5...1....8....6...6...582,27,33,21,0,0,0,0,0,0,Easy,
...81......43..........42...3....46.7.12......2..5..8...2...647...6..5...15.3....,24,34,23,0,0,0,0,0,0,Easy,
.6...9....5...6..32...1....3......8.9.7......1..8..57....12..9.8...5..3..9.7..8..,24,51,6,0,0,0,0,0,0,Easy,
..53..6.2.....4..1....6..3..1..73..674..5.....8.6...1.....3...8...58.3.7......52.,26,44,11,0,0,0,0,0,0,Easy,
..5.94...2...........7.....9..83...2372.....1.5.9.......3.598...4...871.5..17....,26,52,3,0,0,0,0,0,0,Easy,
6.5...2.....81.3..........7..39...............71.....8.19.5..26.6....7.1.587.....,23,31,27,0,0,0,0,0,0,Easy,
.......5...56..9...17.....8.....76..5.........72...1.5.3..1..8..698.5.3.....72...,24,40,17,0,0,0,0,0,0,Easy,
1.6.....4......58........37.9.81...3.8....6.......9.....14..8...74..5..9...3.6...,23,46,12,0,0,0,0,0,0,Easy,
1..8.5..2....2...6.....6178.975.......89.256.3..7...9.....7...5..12.....2.3......,27,44,10,0,0,0,0,0,0,Easy,
.2...........1......39..2....1...6...94...3..75...3..1..24.5.3..4.2..75..35.79..6,27,50,4,0,0,0,0,0,0,Easy,
....1..5.............65..3...7..5.9.4.1.7.56.93.....4765...4.192...9......4..2...,26,41,14,0,0,0,0,0,0,Easy,
5...794..........1........326..4.......5..21.7.....5....4.6...2.1..9...6...3..94.,23,47,11,0,0,0,0,0,0,Easy,
.....68..8..52.4....94...515.8...132.4....6.....153......2.........81........934.,26,46,9,0,0,0,0,0,0,Easy,
..67......3...87....7..4.5...8....4.....2.6.539..4..7.5........9.32........5.6.34,25,28,28,0,0,0,0,0,0,Easy,
..83..64..4..9.37.61......2.21.....997.......8.....4.......3........7.8..861..2..,25,46,10,0,0,0,0,0,0,Easy,
....98....74....5.31...2........1...1382.......5.8..9......3...9..41....5.....8.2,23,53,5,0,0,0,0,0,0,Easy,
.6.31.5......48.....9.56...9...8..741....43.94.57.........9..37.......68.........,25,53,3,0,0,0,0,0,0,Easy,
..8....5.9..13..7..56..9..36.178.......3..1......4..........98....918..5..3......,24,41,16,0,0,0,0,0,0,Easy,
.3....4....4..236..5.....9.189.6...55...2...1....5.6...1....2.3...4..5...9.....4.,25,46,10,0,0,0,0,0,0,Easy,
.218...5..8.5...617.54.....8.7.2....23...6......7.3.28.1......236......4.........,26,47,8,0,0,0,0,0,0,Easy,
715..............4.8..3.95.9...72......8...37...........1384.7.5.7.....8.3.5...92,26,38,17,0,0,0,0,0,0,Easy,
9.7....2..3...9746..........94....6..823.............1.2.....8..69.4..3.7..18.6.9,26,46,9,0,0,0,0,0,0,Easy,
.9..64...8..593.61...8.....93..47..6..1..5...46.1.....658.71...3...5.4...........,28,48,5,0,0,0,0,0,0,Easy,
......726....1..4.6.74.....2.6...9.....5...7..1......2.5.3..1..39...5...4.1..7.35,26,45,10,0,0,0,0,0,0,Easy,
....7.4.1358.....6..4.6.2...4...1...1...2..5.....8..6.2....4........8...56.71....,24,31,26,0,0,0,0,0,0,Easy,
16....7....8..5.........6.2.4.....2.8.1...9.42.....5..72...14.8.165.4..........65,26,39,16,0,0,0,0,0,0,Easy,
..42................2..1576...6.5.8.1.5..8....3...42.....5...2178.....4....1.....,23,47,11,0,0,0,0,0,0,Easy,
..1.7.5.473.....6...5..6...........6.4..1..789.....4.16.73..8...5.9......9...5...,25,41,15,0,0,0,0,0,0,Easy,
...94.8..........5.......71.1.2.9.5.9.4.31....37.5....1.8.........3....4.....512.,24,47,10,0,0,0,0,0,0,Easy,
....26......5.4.8.1........5...18.2.2.....9.1..3....6.....39.4....28..15.2....6..,24,45,12,0,0,0,0,0,0,Easy,
..2.13...5.96.2..........7...51....7.8..9...5...3..69..1.7.8.....75.6..2.......8.,25,41,15,0,0,0,0,0,0,Easy,
18..9...3..32.48...2.7...59......2..8....1..5.......71342..7......35.......1.2...,26,33,22,0,0,0,0,0,0,Easy,
..4..7...7.6..489.93.8.......93..581.6..........7....4...1.3..........75.8...6...,24,47,10,0,0,0,0,0,0,Easy,
62..8..7..3.7.....4...3.........63..59.......37..45.2.....5......89..5..7..2...3.,24,37,20,0,0,0,0,0,0,Easy,
..6..7.31....6.5..134..5...71.8..654389....7....7.1............8.....4..4.....86.,27,52,2,0,0,0,0,0,0,Easy,
5..8......7.1..2...2...6.572......3...4.6...863........6.24.5.13.2.....47.....8..,26,38,17,0,0,0,0,0,0,Easy,
.7..4....5...........5...86142..6....3.....1...84...3......34.132.....58.1..57..2,26,40,15,0,0,0,0,0,0,Easy,
.372...5..9...576.4....6..1..354.62.....6.1..2...3...9..1.....7...........41.....,25,54,2,0,0,0,0,0,0,Easy,
.............1...63..5.....9...6.21.1.2..54.3.732....974........6..7..3.....24.5.,25,53,3,0,0,0,0,0,0,Easy,
.1..9....26.4.7.31..48..6...2.....6.....8.1..7....6892......28.9..........3....7.,25,43,13,0,0,0,0,0,0,Easy,
.....9.8...7..59.44...1....9...5....583..4.17...8............7.71....35....3...61,25,37,19,0,0,0,0,0,0,Easy,
8.3...........385295..........3.4.2.....5.....9....1.8.2.14.6..61...93.45.8......,26,43,12,0,0,0,0,0,0,Easy,
..1......7.632..592...596.13...15..2..7..3...5...9..8............9..7..5..2....6.,26,46,9,0,0,0,0,0,0,Easy,
7.3..9....8.....1.2.16....7.9873..561...5..23....1..9...7...56.632...............,27,42,12,0,0,0,0,0,0,Easy,
..3......6...1......78.9.3.......6.....6..7.98.9...1.2.24.8...1.7.146.......2..9.,25,37,19,0,0,0,0,0,0,Easy,
6....43.14.2..37.5.....5.4.5......197...5...2..........67...93.39.......1..7...64,27,50,4,0,0,0,0,0,0,Easy,
...6....1..2.....5..4.819......9....185..26.7......82.......45...6...7...7..5...8,24,49,8,0,0,0,0,0,0,Easy,
....6.32....953.687....24......4...957..2.63.8.95..............32.......4......8.,25,49,7,0,0,0,0,0,0,Easy,
....2......8.7..3..6...3....3.95......9.....2.5..36.1..1.3.7.8..8..9..7...581...6,26,41,14,0,0,0,0,0,0,Easy,
.9....8..7.5.9...2.3.72..6..........6.4..........85....8..3.6......573.9.7.9.4.5.,25,34,22,0,0,0,0,0,0,Easy,
.5....8....836........1.5.......47.62.56......7.....8.6.....2.......7.14.3.5.....,22,43,16,0,0,0,0,0,0,Easy,
.2..3....37...4...5....8..1.6.....7.234..........8...4...3...6.4..........64.21.7,23,38,20,0,0,0,0,0,0,Easy,
.83.92.1.5...7.......18..93.....53.....7..249..4.2.7....2....84.....91.5....4....,27,53,1,0,0,0,0,0,0,Easy,
27...6.......71...3......65.........6.57..48.13...45....8..2......35.8.15...67...,26,39,16,0,0,0,0,0,0,Easy,
....4....15..2....7....5..46.......52...6.7...97..3.1.52..1.....6..74.........19.,24,47,10,0,0,0,0,0,0,Easy,
.713.8.5....74..3...812.4....72...43.3.9..2.1.5..1.....8....3....2.....5.........,26,38,17,0,0,0,0,0,0,Easy,
.....8.3..1.....2.....26.48.5..........7..4.6..81.2..........75..6..3.....14573..,24,49,8,0,0,0,0,0,0,Easy,
..1..36.4.85...9...942..5......32.1.2..9.1.......8........2....5.......3.4.1.5.92,26,34,21,0,0,0,0,0,0,Easy,
...8.....4..2......7.....3...6..75..8...6...3.4..82.....154.8.256....4...2......7,24,35,22,0,0,0,0,0,0,Easy,
.9......8..3.8..146.8..4.......678..3.1.4..6.9.....7....972..............279.1...,25,37,19,0,0,0,0,0,0,Easy,
7....2.8...........5..3.7........31......7.52.3....4..1...735......28.74.9.54.1..,25,48,8,0,0,0,0,0,0,Easy,
....4...6..2.9.5....6....83.7...6.4....25..3......7...45.9....7...73..5...3....64,25,34,22,0,0,0,0,0,0,Easy,
......17...87..62.....51..87....9......32.51......623..9...5..6.......8..1.67....,25,40,16,0,0,0,0,0,0,Easy,
9..7.......5.28..........3.2..8....5..35..........97..57..6.8.9...9...72..6....1.,23,35,23,0,0,0,0,0,0,Easy,
8..42....76.83.4....4.5...2.......25..824.13.......7....56.........8...7..3....81,26,49,6,0,0,0,0,0,0,Easy,
..........4.3.6..2....219.7.5...4...........6...17..3..1..65.....4.37...69.2....5,24,49,8,0,0,0,0,0,0,Easy,
......5.86.....1...8......6..1..2....2375.....67..8...3..5..2......8471..5.2.68..,26,40,15,0,0,0,0,0,0,Easy,
....43.1...5.1.8.4..978.......8....9...3.76...9.46..85..61...5.....7634..7.......,28,51,2,0,0,0,0,0,0,Easy,
.....4......8..564...93.........793......5.86935....7.3..256.48..84.9...2........,27,42,12,0,0,0,0,0,0,Easy,
.....13.............3.94.86..8......5..7.6...1.....97....86.1.5......8.....5.3.47,23,53,5,0,0,0,0,0,0,Easy,
.........2...9..7.....6..9.3.....6.1.162..359.5....72.57...1..46...54.........21.,26,42,13,0,0,0,0,0,0,Easy,
......1.2.98......2..75...8.4...7.....2.3.....7.1.9.4...4..8......59.....1...4.5.,23,36,22,0,0,0,0,0,0,Easy,
8...6..24...3....83....46..1...9..............8.74.13.....2.8.6...419...2.48...7.,26,53,2,0,0,0,0,0,0,Easy,
..97.26...34.8........3.......2...4...2.5...77......89....7..52...3.6478...9....3,26,49,6,0,0,0,0,0,0,Easy,
.4.3...7..5......8..789..35...4..28....73......9..2..327.....4.3.......96........,24,45,12,0,0,0,0,0,0,Easy,
8...26...4..91..58......26..9.8..4212.........83......52.4..1.3....6..9...9......,26,45,10,0,0,0,0,0,0,Easy,
........34.7.5...1...1......8...3..6....7...5.65........43.....1..82.3..3....628.,23,44,14,0,0,0,0,0,0,Easy,
.3.......41.7.6.....7..5..27.......465.17......8..4...8..2.7.3...2.3.....7..81.5.,26,52,3,0,0,0,0,0,0,Easy,
......9.4865.4..3.2.....8........541..26.1...3.........8...5..6..3.....2....6.49.,24,47,10,0,0,0,0,0,0,Easy,
.....85.....751..8..6.......68.4..7..9.6.......4.83.5113.5.......94.6..........1.,25,43,13,0,0,0,0,0,0,Easy,
93...5....712.89.35..13....89...4.7..4.8......1....2........341.......92.8.......,26,44,11,0,0,0,0,0,0,Easy,
.2.51.........428......2.7.4.......9..1.58..........61...8.74.624.9...17.....5...,25,45,11,0,0,0,0,0,0,Easy,
.6....95...8..9463..94.....6...52..........1.2..1...3..56....9..3.8..2.1......5..,25,53,3,0,0,0,0,0,0,Easy,
.725......8...14......32.9...5.....8..7.8.3.....34...94.195....8.........3.1..2..,25,51,5,0,0,0,0,0,0,Easy,
